date,aggregate_flow_pressure_proxy,aggregate_flow_pressure_z
2019-11-07,218448.87827503544,0.15202749866242934
2019-11-08,137099.49036316437,0.07856649059159755
2019-11-11,-77642.73868879984,-0.7723164134249747
2019-11-12,108728.87398052977,0.06026527170414034
2019-11-13,20411.505144377017,-0.3511515550009723
2019-11-14,82986.54664151774,-0.0604157824309993
2019-11-15,510854.71853974415,1.6630024892656325
2019-11-18,40797.683206307454,-0.3732440842633454
2019-11-19,-21282.41850210671,-0.7212343133895253
2019-11-20,-330899.91848615545,-1.8671130902103046
2019-11-21,-100258.7372619206,-0.8368900316587704
2019-11-22,111378.07690209385,0.06858318531188587
2019-11-25,442956.3294691736,1.376451871850355
2019-11-26,99118.56089848501,-0.037492142393275744
2019-11-27,226552.92022844515,0.469215581153692
2019-11-29,-155278.17891852887,-1.106036808804101
2019-12-02,-743310.1307317115,-2.918380281769025
2019-12-03,-560288.4830256657,-1.9017444833229078
2019-12-04,350754.4080963905,1.0940771817079307
2019-12-05,85180.63783354303,0.2068502212827337
2019-12-06,521529.6118665987,1.506699999332256
2019-12-09,-129968.42623708784,-0.47783936834461344
2019-12-10,-65947.79117217223,-0.2812752614448609
2019-12-11,172432.2650712769,0.4468699516841157
2019-12-12,928632.0014508502,2.2450004251695
2019-12-13,51544.002680514925,-0.05296558130823726
2019-12-16,637083.1978286318,1.434839097312199
2019-12-17,16228.384325004103,-0.15541727051073548
2019-12-18,4422.710436448677,-0.1891469136893527
2019-12-19,394869.9066143892,0.7320889344764165
2019-12-20,715728.616196751,1.3942098818294992
2019-12-23,88785.76850009932,-0.16226521453641563
2019-12-24,1326.937412904743,-0.32856546931758723
2019-12-26,203663.0170259899,0.16706342924454548
2019-12-27,-13627.810009313902,-0.34822918435751526
2019-12-30,-330422.5768098379,-1.0980383846400061
2019-12-31,160806.1620309515,-0.00235208338474207
2020-01-02,647136.8429969043,1.3069951478862643
2020-01-03,-668245.3045427802,-2.2124484893298915
2020-01-06,262680.3751198922,0.21814897947899065
2020-01-07,-135950.40811731466,-0.7514163083090364
2020-01-08,424042.5884501804,0.663765592355328
2020-01-09,377526.52259028266,0.48327529146999476
2020-01-10,-184436.9974879092,-0.9483783273846393
2020-01-13,394293.9279650094,0.7011569339716857
2020-01-14,-107559.65407944657,-0.7214058587126763
2020-01-15,185127.01725796296,0.1919493797325831
2020-01-16,535745.0204468057,1.1366287922021303
2020-01-17,328003.8499409597,0.4798548685261597
2020-01-21,-177451.52720903582,-0.9055907427659955
2020-01-22,8763.205221351265,-0.2869519030171535
2020-01-23,74092.9091943822,-0.07918325034204338
2020-01-24,-885112.5361061167,-2.430706505587875
2020-01-27,-1592706.1098975507,-2.9294328150940006
2020-01-28,805484.8021022201,1.4171816100481476
2020-01-29,-50771.359222381696,-0.1267954719117167
2020-01-30,278047.03468602785,0.44947825860678464
2020-01-31,-2370967.6368658133,-2.9678714275518545
2020-02-03,583378.0618832776,0.8483329537412052
2020-02-04,1088491.6390614228,1.385030958050785
2020-02-05,882526.1382534896,1.033018013636841
2020-02-06,199121.11439634065,0.219820126020967
2020-02-07,-393397.8040084835,-0.45447757525255983
2020-02-10,375252.401001112,0.4449716962586737
2020-02-11,118402.29487710816,0.15129086648684495
2020-02-12,345661.38054450485,0.39895883289286443
2020-02-13,-71092.00984236626,-0.09129507988301085
2020-02-14,119760.83136259366,0.1675929055279419
2020-02-18,-169936.5336843892,-0.1582356739437022
2020-02-19,269730.670426607,0.3554126461567532
2020-02-20,-358705.34565584036,-0.3931766425391286
2020-02-21,-1274626.1598160577,-1.3578115873974648
2020-02-24,-6116600.8209062,-3.6079094226316246
2020-02-25,-7559650.687342624,-3.0559387082092626
2020-02-26,-851831.8181079724,-0.04663277439593811
2020-02-27,-14576030.65344759,-3.4461593134487556
2020-02-28,-2090343.9018604485,-0.13164923726934555
2020-03-02,11969108.463008637,2.6550287380057935
2020-03-03,-9456863.9232901,-1.5576564688182741
2020-03-04,8166150.10480793,1.6440509590659746
2020-03-05,-6808760.962050311,-0.9449960661436388
2020-03-06,-4241566.2631368665,-0.4552981508184556
2020-03-09,-28093841.6755906,-3.0489973915231876
2020-03-10,16205786.00975538,1.9892326487300627
2020-03-11,-14045784.123769594,-1.1563539050046054
2020-03-12,-44111428.94011004,-2.9376645657218314
2020-03-13,33656479.38432246,2.3443214560289225
2020-03-16,-38304121.122756034,-1.8691481825944394
2020-03-17,17127646.003804974,1.1837867055282754
2020-03-18,-19802717.326520987,-0.7689853880560554
2020-03-19,775034.8681467136,0.33619120887425724
2020-03-20,-16531760.52627793,-0.5502924157811335
2020-03-23,-9645463.105939064,-0.1727101820341013
2020-03-24,24813143.011518333,1.4817342754526526
2020-03-25,4986364.70723879,0.472373532357785
2020-03-26,17386008.547799584,0.9893598892508703
2020-03-27,-7630439.527270458,-0.21678359931516422
2020-03-30,6468243.839988588,0.48748211722293344
2020-03-31,-3327224.78274789,-0.008830577179760369
2020-04-01,-10127902.44458893,-0.3005443722252922
2020-04-02,4558950.987614525,0.3975010664612638
2020-04-03,-2243528.7499172017,0.056799941541674344
2020-04-06,14455199.696006527,0.7957242693388107
2020-04-07,229009.65077972366,0.11869478162657324
2020-04-08,5834873.811800977,0.35980645764310026
2020-04-09,3368116.383325551,0.1266481608492929
2020-04-13,-1282371.7906550434,-0.05807046858671682
2020-04-14,4574932.9695959715,0.253029595897737
2020-04-15,-2947220.4467289727,-0.33719923126485685
2020-04-16,725678.4348552944,-0.10304497875471293
2020-04-17,4544811.569003166,0.27197603420417854
2020-04-20,-2069888.1383468804,-0.5388150810048931
2020-04-21,-4499090.818108609,-0.8778185438997447
2020-04-22,2492849.666693472,0.10790231006717178
2020-04-23,-10213.105132589704,-0.23188385315835167
2020-04-24,1390646.2799955136,0.12163867671572338
2020-04-27,1348078.5644414425,0.034064502692271785
2020-04-28,-559475.0700915712,-0.27864686350227624
2020-04-29,3610134.2376568364,0.49831718958994087
2020-04-30,-1377222.1039929606,-0.7153261408885605
2020-05-01,-3727594.461536299,-1.1513140277570093
2020-05-04,272589.6726119853,-0.24884839840924916
2020-05-05,862387.7229275017,0.0784048595859896
2020-05-06,-563652.6244629065,-0.4066690182273741
2020-05-07,1042808.9432533218,0.2641227237187317
2020-05-08,1471049.1384466707,0.4818160501933661
2020-05-11,17167.743899635905,-0.1262360973385639
2020-05-12,-2215033.0467923353,-0.9482086570458219
2020-05-13,-2924343.7613475574,-1.2544748079402788
2020-05-14,1738659.0965603348,0.7212293810935572
2020-05-15,580127.6051565068,0.34937584410280575
2020-05-18,4189770.7614978803,1.7792275107734918
2020-05-19,-1112853.6090046822,-0.7150171517456874
2020-05-20,1676900.2950722617,0.704713757537476
2020-05-21,-615059.9378856223,-0.4387102975492845
2020-05-22,142593.1025293491,-0.025567036553670302
2020-05-26,1310132.78281225,0.5696728508568618
2020-05-27,1814281.3954885725,0.7566951571306377
2020-05-28,-203370.91802127258,-0.17595113764472725
2020-05-29,606860.202949647,0.21592259845701092
2020-06-01,297653.95347583736,-0.07895872707105564
2020-06-02,708622.6834600539,0.1732666339680595
2020-06-03,1518935.2036558301,0.6699870807232858
2020-06-04,-250011.45806197048,-0.47722927298185325
2020-06-05,4310439.340309216,2.0682496860532664
2020-06-08,1083846.8953886386,0.255583848137292
2020-06-09,-672145.306294891,-0.7141613290858154
2020-06-10,-632407.015871994,-0.7797669876701309
2020-06-11,-13704058.220390892,-3.880887643446251
2020-06-12,2599819.9000272355,0.6728739786994634
2020-06-15,1417773.483176462,0.3312872863495445
2020-06-16,2941494.3183774096,0.785124321356966
2020-06-17,-392512.2072308045,-0.1672700397735276
2020-06-18,39005.24309831063,-0.02194359355770372
2020-06-19,-840083.3601099263,-0.2687584556171094
2020-06-22,543393.0658534662,0.11898722262363336
2020-06-23,351999.0166793353,0.07842582928792943
2020-06-24,-3732808.8028519093,-0.9865123450320695
2020-06-25,1116524.3470221437,0.34816947728602915
2020-06-26,-3344372.3728320613,-0.823528648562997
2020-06-29,1330396.0291708158,0.43833932660896013
2020-06-30,1658107.257053729,0.5118827288357675
2020-07-01,581245.0777117258,0.23417395431124896
2020-07-02,431483.446939147,0.18399968202732989
2020-07-06,1128754.3170930673,0.4333362274997884
2020-07-07,-944006.7144538041,-0.12429725063325207
2020-07-08,483396.9510955533,0.26398608223257436
2020-07-09,-522676.7321105895,-0.022616586300305556
2020-07-10,668271.5853750277,0.23792947583799204
2020-07-13,-1020877.5000935982,-0.7068127169057128
2020-07-14,1402912.2138251797,0.8296418951938188
2020-07-15,942508.2358455361,0.6561090402141929
2020-07-16,-206953.2378224809,-0.14565376319945803
2020-07-17,202730.64452666877,0.1324087667381015
2020-07-20,519511.91894924425,0.3068510494796845
2020-07-21,141100.73610853616,0.057159709143718644
2020-07-22,385322.1577655277,0.22671873757457806
2020-07-23,-1015957.5465135839,-1.051628267572032
2020-07-24,-533684.0857469934,-0.5669616284369517
2020-07-27,414727.3638416272,0.14003212348361957
2020-07-28,-413493.2165512136,-0.8063438883865366
2020-07-29,681305.1807681469,0.7232431675537662
2020-07-30,-248319.9970452343,-0.524918920208703
2020-07-31,761877.6307836655,0.859408342142217
2020-08-03,450286.92196910555,0.49809908396998837
2020-08-04,194903.30208071292,0.04756870662941718
2020-08-05,316806.6035999557,0.2515793402571697
2020-08-06,352263.39883927396,0.24601644787430393
2020-08-07,46841.63929243159,-0.19953373089572782
2020-08-10,152716.66400769263,-0.13748873446884755
2020-08-11,-658680.0449485658,-1.558998732357354
2020-08-12,875693.7471070396,1.51954912664788
2020-08-13,-88799.50218691304,-0.4371947867288855
2020-08-14,605.5187133398377,-0.23525178845955158
2020-08-17,139675.44169414794,0.08649178121750069
2020-08-18,97586.9276625351,0.004134075931804869
2020-08-19,-310636.7840473426,-0.7617474082308332
2020-08-20,150820.67695890018,0.0760786723553826
2020-08-21,216689.77391312819,0.15495548449269334
2020-08-24,561280.9105829296,1.0084640609300706
2020-08-25,175174.15601146792,-0.049296665871178175
2020-08-26,595254.1869993022,1.114898114714093
2020-08-27,147902.55473535025,-0.17444655977983697
2020-08-28,382020.2183717759,0.5861142434079551
2020-08-31,-284529.2642719832,-1.2947937251218737
2020-09-01,605443.2918485617,1.22353653019026
2020-09-02,1189019.3489716651,2.318272921017186
2020-09-03,-5786646.60248344,-4.05608169906086
2020-09-04,-1258434.697025539,-0.7727799561865195
2020-09-08,-3492711.840528697,-1.9624109258965379
2020-09-09,2061282.190816721,1.336994162594734
2020-09-10,-1781343.6754649652,-0.8476641828965338
2020-09-11,48763.029537483875,0.2199873011209727
2020-09-14,989563.920808159,0.7313051926991905
2020-09-15,305753.16122463235,0.3314226057962932
2020-09-16,-354227.61461686663,-0.03591425318022723
2020-09-17,-879334.9579682314,-0.32154101886928743
2020-09-18,-1327172.0510739835,-0.5335018979108402
2020-09-21,-1275219.9444171067,-0.45997721569207617
2020-09-22,725374.1523753721,0.6745249509157185
2020-09-23,-2374802.234728624,-0.9915809709612031
2020-09-24,232177.97355681402,0.46818947091016
2020-09-25,1308005.246012626,1.0116522732753643
2020-09-28,1229920.382740765,0.9297107077180826
2020-09-29,-318387.3955214961,0.10137642022438877
2020-09-30,894583.6968732177,0.7393253987593098
2020-10-01,637355.3637750066,0.624333739430885
2020-10-02,-934893.2600618032,-0.47287734665391745
2020-10-05,954345.0496013891,0.8044143129689919
2020-10-06,-1419063.2467157415,-1.1315743771718538
2020-10-07,1109811.2183032688,1.0850882191075604
2020-10-08,474325.07406436384,0.4460064679995134
2020-10-09,607061.5651367613,0.5404534235733875
2020-10-12,1409206.4025377242,1.2435611440229906
2020-10-13,-522591.9967471379,-0.4838567752785006
2020-10-14,-403796.4765458707,-0.37312433721810717
2020-10-15,-80277.82456612823,-0.1172356132231641
2020-10-16,-61397.1547095248,-0.16585552032157075
2020-10-19,-1157448.012594315,-1.2444259260161135
2020-10-20,272868.48387485754,0.17759196697440408
2020-10-21,-143298.1463449873,-0.41654650578898456
2020-10-22,357555.35789026937,0.17578329692799824
2020-10-23,185370.39245223146,0.03877283991801288
2020-10-26,-1901587.0710134022,-2.1687220238461458
2020-10-27,-259356.95402115895,-0.2975240809956453
2020-10-28,-4932913.387463328,-3.3546088583573153
2020-10-29,1058066.823615724,0.9469490574800777
2020-10-30,-1433257.9771034725,-0.8028516452975838
2020-11-02,1104343.6952427323,0.9756084936063681
2020-11-03,1902656.9594544875,1.3675575691265056
2020-11-04,3189639.514260016,1.960512540549202
2020-11-05,1888263.6980454233,1.0869610121793756
2020-11-06,-19446.380407446333,-0.025007406802086803
2020-11-09,2445789.6395804426,1.3609431659466509
2020-11-10,-146765.50374598542,-0.1381260428382725
2020-11-11,496474.03658260946,0.20637008819107436
2020-11-12,-747556.4096888857,-0.48807561169293
2020-11-13,1001910.2280365019,0.48016989538540533
2020-11-16,1084336.878312848,0.46779249917377413
2020-11-17,-397237.80271042354,-0.36287223894535947
2020-11-18,-954724.2013223208,-0.6518379495835706
2020-11-19,295136.7334079583,0.057884652023041584
2020-11-20,-538507.4748561985,-0.39218873114820296
2020-11-23,444491.638488224,0.09990990936380537
2020-11-24,1192203.942585342,0.4936828566057968
2020-11-25,-80370.71195872333,-0.5631175047093405
2020-11-27,92043.40199971828,-0.3776480939795921
2020-11-30,-437943.8622812136,-0.9179489901769349
2020-12-01,937294.6813145679,0.3176734059443775
2020-12-02,113396.04472049218,-0.3524438275175211
2020-12-03,-9717.428739862391,-0.3922478687251532
2020-12-04,541607.4737518294,0.34677740714567706
2020-12-07,-114795.64757195077,-0.4707723934057088
2020-12-08,154537.14740366008,0.013516471074185136
2020-12-09,-764016.399573107,-1.372924145208675
2020-12-10,-17151.82141319033,-0.16841010215938138
2020-12-11,-82514.51947861124,-0.33951350445281875
2020-12-14,-349285.0651803922,-0.7016834195200995
2020-12-15,1061104.8936663356,1.7521360409047078
2020-12-16,109169.6158419032,0.05236168677044405
2020-12-17,441395.25247281697,0.5678515561569706
2020-12-18,-608692.063959225,-1.3206788389259274
2020-12-21,-388405.10569002194,-0.9411896871428098
2020-12-22,-91195.97522374906,-0.33408365093563225
2020-12-23,53183.85215408253,0.054987896332256904
2020-12-24,119542.84725040941,0.1780874035373698
2020-12-28,403673.6749332521,0.752632798783993
2020-12-29,-137428.45804156663,-0.4546025995541873
2020-12-30,88475.03323361247,0.15402231227802404
2020-12-31,461397.18485568254,1.0045494546033777
2021-01-04,-1797094.1366587316,-2.991199166527502
2021-01-05,539195.646770434,0.9996479273357731
2021-01-06,756596.7844668976,1.240585023181222
2021-01-07,1243138.067333486,1.7725810885885296
2021-01-08,485429.03136304516,0.570794113571923
2021-01-11,-408467.2373657819,-0.7630143560395788
2021-01-12,25546.84031892458,-0.11358304882767234
2021-01-13,142930.98764762506,0.02761822435522959
2021-01-14,-215231.82080783672,-0.44931978762119273
2021-01-15,-910726.7318116331,-1.4121832518805402
2021-01-19,522934.85932879976,0.7764087710692698
2021-01-20,1008575.5783837942,1.355706369939781
2021-01-21,46956.84638532533,-0.10524247745596314
2021-01-22,-211264.0136862255,-0.48307416698279854
2021-01-25,322662.7014205721,0.296739509206027
2021-01-26,-88186.51253074838,-0.301694666312208
2021-01-27,-3434307.2963452656,-3.2471639473602143
2021-01-28,928726.7688452372,0.9014271810239899
2021-01-29,-2899048.0701916683,-2.203607032347331
2021-02-01,1455240.2905283999,1.2315149710315982
2021-02-02,1052987.5365680412,0.8313338074191854
2021-02-03,51512.607982918315,0.04658838001919834
2021-02-04,615066.0147861812,0.5089524198286812
2021-02-05,227522.86976517664,0.24286170522423084
2021-02-08,359881.12341044674,0.3591410362058774
2021-02-09,-27865.85191613559,0.019609351692152936
2021-02-10,-29364.188839566836,0.020654934055091678
2021-02-11,84433.3447430696,0.11836197839464824
2021-02-12,283083.03959656577,0.2634021429132716
2021-02-16,-59001.18084641191,-0.058995865801863494
2021-02-17,3714.5572528488447,0.016333179141710202
2021-02-18,-300086.290418259,-0.19087987091149033
2021-02-19,-146069.26583228968,-0.04838325719123104
2021-02-22,-608200.3810899712,-0.43148859280290724
2021-02-23,140804.50180093848,0.22614133691734697
2021-02-24,913638.5289896156,0.8373925567967392
2021-02-25,-4050390.5696945307,-3.1081839910720857
2021-02-26,-887409.1332410942,-0.5534506064618705
2021-03-01,2859627.18030502,2.1840968140941617
2021-03-02,-743717.494585061,-0.5912691422935985
2021-03-03,-1806837.317454789,-1.2988857641203393
2021-03-04,-2558762.5891096876,-1.6488882607248088
2021-03-05,3196457.5385551383,2.1309203080841495
2021-03-08,-680801.4345980979,-0.30340276859142196
2021-03-09,1821832.1741511323,1.1932043231710627
2021-03-10,779332.4022743577,0.527091752434318
2021-03-11,992275.2302135137,0.6186579421134707
2021-03-12,107276.0188042762,0.08670114376194663
2021-03-15,494229.9735924447,0.3121142924716981
2021-03-16,-120882.59795785336,-0.054638907163349786
2021-03-17,377881.5958381969,0.23267062571945502
2021-03-18,-1889487.9130184748,-1.0442438980402
2021-03-19,-226224.87932249557,-0.07646799488669963
2021-03-22,665614.2416493042,0.4033349471056304
2021-03-23,-849998.0274090754,-0.4434686398547136
2021-03-24,-585825.0589668463,-0.24991340582668187
2021-03-25,752796.7423659556,0.4553125680629856
